x,y,label
-4.281936623590715,-1.0617568043105998,0
-4.371410941413308,-1.9329311654971848,0
-4.225993343225545,-1.297079927407219,0
-5.241718640602673,-2.9530324450855234,0
-6.3764131296741375,-1.9901502644954423,0
-1.9929919450656146,0.07788265076608303,0
-4.389276697149917,-0.4506596448797179,0
-4.281751393147367,-0.48866772563393446,0
-2.6059441557210334,0.11406482874523127,0
-3.444946982549402,-1.0558180942846866,0
-3.197005725439217,-0.8333293891446814,0
-6.875909055641303,-2.3150272060732684,0
-4.007348346544366,-1.5702236366929212,0
-4.798822725500523,-1.8533621849500257,0
-3.20570957025706,0.03855876697422511,0
-3.3605594069242812,-0.3016621592810911,0
-4.203715058227728,-1.1954342574526002,0
-3.3503244576401983,-1.4129487383937904,0
-5.2495479084672905,-1.5267190941093673,0
-2.8181293901712547,-1.2667765287298391,0
-3.3649011486093015,-0.0037770504442043995,0
-3.8752272599535194,-1.7376946759387637,0
-5.0709843694961485,-2.9112198130976354,0
-2.952760948083647,1.6404873677349832,0
-3.811910742569598,-0.009031479959949795,0
-6.406900129617638,-1.8317327451149763,0
-3.8135069949138125,-1.6847944183761634,0
-5.666716667908084,-1.7924156333916383,0
-2.8161842980615175,-0.8976814514174994,0
-2.564242960439455,-1.2598813332137335,0
-3.928138165424368,-2.839200248744657,0
-4.775849996969491,-0.4461327607113096,0
-1.5194769592812456,0.34793723892507034,0
-3.5873853264461624,-0.9377576450030815,0
-4.662164932090513,-3.4036510700610703,0
-2.853480957989888,-1.0285669022802135,0
-4.9242903418997415,-2.183033410224141,0
-6.522359526087337,-2.5543106593071996,0
-2.205473400274121,-0.4771612365487312,0
-5.372392730165388,-0.497935720294321,0
-3.9163720037915186,-2.2568956580280726,0
-2.402876049920013,-0.1765741655754005,0
-4.504050738079635,-0.9224117709248659,0
-2.101603065072733,0.1090282430826428,0
-4.246751634540638,-1.5714404184186817,0
-2.8269362700382636,-0.400583293691089,0
-5.573113161484139,-1.5173890071391378,0
-3.4746258535496164,-1.27029499697381,0
-1.8508110756412628,-1.2364554954755465,0
-3.4052237116123405,-1.3412972531274847,0
-5.162242721861351,-1.687590392627259,0
-3.287225521357864,-0.12278683127589185,0
-3.569369785480961,-1.764225813822772,0
-2.553721812840666,-0.9153877330222463,0
-3.4273062758641397,-1.6725824694649778,0
-5.094010647693946,-1.0439363953474754,0
-3.74868388084134,-0.6319163098341891,0
-2.7606400179242643,-1.033991797437914,0
-3.7748941929584223,-2.4994013621992943,0
-3.390539027594226,-1.0857257930678637,0
-2.5293441969433648,-1.9221647126123205,0
-5.007853870375132,-2.337174089255645,0
-3.7721917408661843,-2.4203819295696363,0
-3.8667773272122092,-2.563370935657507,0
-3.684439549028259,-0.7639038299782596,0
-5.007151855361226,-0.4822731845687387,0
-3.804940654370418,-1.3983881767115731,0
-5.269905912744706,-1.072227115732108,0
-5.790183057782337,-0.6713873579235484,0
-4.497574950638523,-1.1024699878930007,0
-4.803962604636899,-0.04106005855969064,0
-4.961426517773831,-0.028529000994077403,0
-3.9407500558523916,-0.9945352018405416,0
-5.2381832132583686,-1.6458149894282914,0
-4.529668237682369,-0.6791776460026117,0
-3.208955993825903,-0.9812368118825068,0
-5.714129842724825,-0.485838520792202,0
-5.505698125681613,-2.0356975881938304,0
-1.9116097074527532,-1.146681502426342,0
-4.147211780986473,-2.1588681348923062,0
-4.426029101957791,-1.1685825287736649,0
-5.3293549358377605,-2.766106893964265,0
-4.870775988105118,-1.048249356316456,0
-4.330823853521451,-1.2610999772336386,0
-2.0123714319168986,1.1798472791666992,0
-4.576703809763795,-2.0842401636769603,0
-4.046117851928794,-2.698717107327747,0
-2.990034255833525,-1.8435799631390033,0
-5.3381483821243485,-0.8938972166511261,0
-3.266530707095342,-0.7145068250860948,0
-2.699796826102096,0.01055083745266061,0
-4.425945700491803,-2.7072869586740733,0
-3.699037057123163,-1.0987947161897014,0
-3.3376496867328274,-0.4611150605349964,0
-3.98847909419535,-0.06842976667898093,0
-3.8920380426537124,0.13177664531941313,0
-2.614457822034579,-1.1884187301897415,0
-3.6098431969375833,-1.435220745449133,0
-3.2635333959158963,0.699865456285669,0
-3.4710360328428735,-0.01601928350687687,0
-4.245868415348731,-3.253517239711061,0
-5.295784135024724,-0.5555659593575124,0
-4.7885247016140635,-0.7063598895881726,0
-4.0977932171456315,-0.7189473119592931,0
-3.7790700160044683,-0.44274729473479046,0
-2.8387213637300066,-0.5136784364155109,0
-4.870521313575129,-2.4912497647791714,0
-3.1288166024139814,0.6507443417385597,0
-3.48198202691585,-1.4639901751032205,0
-4.715481602380498,-2.239864852616425,0
-5.905044734096736,-0.7260088636036913,0
-4.312658005337943,-2.601023003819275,0
-3.890261644237132,-0.43812664222286146,0
-3.3522886427482312,0.9185280268709732,0
-4.621617994606059,-1.7752887042038368,0
-5.467948854999831,-1.4329761812965336,0
-3.7880244435279278,-1.9799589853031052,0
-2.468831454663595,0.24051396967222183,0
-4.649857848587605,-2.300304778014943,0
-5.573389631542627,-2.332947525899169,0
-5.783254184706141,-1.0954384955418563,0
-6.014373272259318,-2.6033578221642246,0
-2.9935006171808514,-1.9593372328647898,0
-2.450439469401881,1.411384929103349,0
-5.521369582807443,-1.849616823534649,0
-2.531709953605794,-1.3919253355652748,0
-3.9914946373775924,-1.2452772011758508,0
-2.599060538594704,1.0927279559205219,0
-3.2883226096816847,-1.519627532397711,0
-4.991980622916614,-2.594299580165382,0
-3.799965182312677,-1.1849868496815645,0
-5.790619850535222,-2.5222946211197517,0
-4.566207157152712,-0.8537506856777964,0
-4.362751675479224,-1.546413580791674,0
-1.424088118648386,-0.26186474861413034,0
-5.949846484552817,-1.494087307537326,0
-4.6999084757179315,-2.07976027731169,0
-3.1289168760767385,1.8418862513873022,0
-5.265712002270579,-0.8275188520024643,0
-4.0911326410915745,-0.2955052678652512,0
-4.481257270957076,-0.7817158591992015,0
-4.7334010478753,-3.3740261133989904,0
-4.631794207843961,-0.6805059381816589,0
-2.692837052805881,-1.577505843506519,0
-3.01068586992127,-2.890351434762702,0
-3.685707072974414,-0.2051564959928377,0
-4.160701126523274,0.02960234176779375,0
-4.258465084659273,-0.4382413022761602,0
-4.3177051396477815,-1.5278607714701844,0
-5.796368625210617,-1.6204726514995003,0
-4.463604382717306,-1.4935209105424339,0
-2.1992645287078867,1.6577564642954172,0
-4.725358147715172,-1.9591593371824283,0
-4.863712219158775,-0.814245298264101,0
-5.213489893677951,-0.7422319987258051,0
-4.687421993451555,-1.0521435820937326,0
-3.9630451797298765,-1.9000779192881607,0
-4.261783464248487,-1.0748940574227535,0
-4.242899349964623,0.6542070635435502,0
-4.222450970589778,2.115066871359672,0
-6.225573889413187,-1.1664420228785184,0
-5.5164845960901285,-2.3246543065992373,0
-3.8977930647350862,-0.056541836888874486,0
-2.8403543717067947,-2.374472745521092,0
-6.101245251684724,-2.5406029529131757,0
-4.83782653812257,-1.3523638237618836,0
-3.8745620742939573,-1.3570477892461026,0
-3.9525110826364354,-1.0624493693085602,0
-5.5847902410802615,-1.5974207612345683,0
-4.6172308535084055,-2.5053265513564846,0
-4.788756882573223,-1.187679882015173,0
-4.836580017063601,-0.8064034991388614,0
-5.50929217864655,-2.75564368069189,0
-4.865525706825398,-1.418394034580728,0
-3.0934515554091897,-1.5347688478055903,0
-6.764366401330028,-1.716447179716354,0
-3.8294055213355422,-1.3299785343457002,0
-4.291847590744614,-1.3463401569326963,0
-4.934526542696252,-0.44283075119244153,0
-4.193310515204578,-0.24560313811281997,0
-3.955476941506186,-1.2960415306389448,0
-4.956701211011493,-1.7362632621827871,0
-5.501196555969986,-3.54473932956398,0
-3.711635923129787,-1.6708285540437946,0
-4.665169983404032,0.4963583773310938,0
-3.5714040925056896,-0.7212546612832075,0
-4.98761949329831,-2.4911245892653597,0
-4.754631878956057,-0.687718044625258,0
-3.6876579758005334,-0.8789953921377328,0
-4.298679016907961,-1.1669057026980123,0
-3.178685914306045,-1.8077585001209449,0
-5.75533324762288,-2.5599052630966077,0
-3.7189638594749437,-1.4915100779939041,0
-3.2326503362178296,-2.1791385015791827,0
-6.9494684758352765,-3.4821416255970914,0
-4.465918745057157,0.08011342400670052,0
-4.056949465190494,-1.9003918979991155,0
-3.3990036947286484,-1.342340549009227,0
-4.08774066370122,-1.3621934345734847,0
-5.308601506051793,-0.38851882999752463,0
5.308989922151223,5.202782061997615,1
5.606992310393995,3.1857920916115723,1
7.540661403451647,4.346354000876785,1
5.327304052356775,1.4733813426908895,1
4.738110669664643,1.830798710425839,1
5.760895769563777,4.106200730540262,1
4.78917490389867,3.55360981274614,1
5.74748487423891,4.157617984543901,1
4.080591002376931,3.7955914262968964,1
4.798904237172735,3.0051728531968265,1
4.32130784778043,1.715227196878624,1
3.5664546585612937,1.604414309135768,1
4.581812104787782,3.0055710461466796,1
3.5408459632999296,2.6349174915661817,1
4.276096290713695,3.5212625963275777,1
6.671100425224735,3.973976782708668,1
5.68521281771089,3.2019516127265404,1
4.280002447222385,3.60316710981742,1
4.9314891138435835,2.693593916840445,1
6.484335825022082,3.3925486387382526,1
4.519977835624123,2.6409098732375424,1
7.061688758660383,4.459147421151706,1
5.333541361660484,2.690066294140235,1
6.033099062622034,2.779401441989766,1
4.872604797616649,3.27209613360193,1
4.479063758162787,1.382679515672145,1
5.159170261426401,3.601156332463693,1
4.455801283668506,2.5341999203856487,1
4.651914831529821,2.219061838088705,1
5.318527939501803,2.1249298070423626,1
3.778070649238022,3.662868212139412,1
5.827921517052861,3.0801660240157878,1
6.1858510152426005,3.5655587808770335,1
4.952305601627261,1.453011373562813,1
5.876372661878431,4.449533968624083,1
5.169676244805866,1.8194043602896133,1
4.767101512755382,3.1033789108576726,1
4.589274831675972,1.8293610165941407,1
5.296387522041718,3.621134071661163,1
5.056824996553975,1.3543750847952556,1
4.400259780359156,3.4914729699287075,1
6.394641856810923,4.316051521964999,1
4.031609627338804,2.885494490878535,1
4.454524742845797,2.965322680001764,1
1.7396442809097632,0.7254128550879728,1
4.2824187298780645,1.2714882655269408,1
5.183206052890636,1.6113795365587462,1
5.648300560178296,3.8547997179461255,1
2.5306373324843103,2.3986283753120876,1
5.155731912235749,3.018600698014751,1
3.061622932271441,1.142926636370326,1
5.6428246408781675,3.81742331615842,1
5.350071019911714,2.9260261282252986,1
6.0154534173523135,3.7355297598731045,1
5.28444466738221,4.666418715212714,1
5.979453723433936,1.9515080431340537,1
6.54475453699348,3.274536279660315,1
5.5999917572552995,2.789450050499261,1
6.321498003558053,3.1358947202464647,1
6.289860343348396,3.7824073920879093,1
6.382505504397037,3.4104475409505812,1
4.716826426799233,4.402613331040689,1
4.594686375526704,2.994870580572211,1
4.80349570215307,0.8952422252925518,1
3.863450566207804,2.8573519102146165,1
3.8834462384155177,1.585052199558953,1
4.537737056632825,2.0267441043106467,1
5.512730061126925,3.546567917543878,1
5.2913671471888035,3.4741333164375914,1
4.328867399535101,3.409807417034747,1
2.9488431849539722,2.2743327689111488,1
6.646396423002912,3.465970036700156,1
4.9671284110374065,3.665747271824989,1
5.514935786008605,3.5454079455735856,1
4.607474423396635,4.235218951391936,1
5.045288274147559,3.2762657121039434,1
5.148980679448925,1.9791874613341665,1
3.2687712707540255,3.0040735783061185,1
4.98484964337771,3.3627546987240535,1
5.100544322961252,3.2449197959922613,1
5.814983061181118,2.8822813651279304,1
4.373926380196358,1.9603265362543167,1
4.737378515733307,2.595749914023965,1
5.612166815487746,3.8004864644355854,1
6.031232932391635,5.4179986086017085,1
5.486084711349054,4.036957638283981,1
5.931753592667696,2.980197489743606,1
2.9433318140711946,1.7859910614619106,1
6.063103143083595,4.182978146555207,1
4.379223941301974,1.4052370973611694,1
5.973557058848346,3.839015561018932,1
