x,y,label
8.319825157168287,-5.1879290470990576,0
9.51978136062234,-6.543220847900146,0
6.66645897970761,-7.574917535200367,0
7.5453488759507925,-7.366419772607466,0
9.764624214368292,-7.3483258392537385,0
6.954711219569223,-5.502455563037777,0
8.205857832012201,-7.280845560625653,0
7.511067781533093,-4.882845581230275,0
8.926758110150743,-6.597194779415446,0
7.558381881880221,-5.730782244795532,0
6.9052061459495855,-6.344213755876126,0
9.009343446117082,-4.987905997040654,0
7.72352746498905,-5.457774489471342,0
9.389595400582367,-5.238586589534557,0
7.779135606473391,-7.194874613740171,0
6.8535327891866435,-6.446614236541132,0
7.650575960031033,-6.538672161234694,0
9.314469707747218,-5.189232664637755,0
8.649646539959996,-5.371795801037857,0
7.268760382173566,-5.285754124680725,0
7.254252459493267,-6.06355899778019,0
9.012817530876207,-4.581298943429446,0
7.491620444225357,-5.190377947765918,0
7.980477935868975,-5.595524990438839,0
8.379211805813313,-5.467286676092112,0
7.342408424878992,-7.749491067907777,0
8.649997621234517,-6.921895022123084,0
9.03302900404576,-5.694762809276025,0
7.561037316808667,-6.489543397514466,0
6.302584413171865,-7.439298941878936,0
8.577561716250527,-6.148193796135972,0
8.210820009422235,-5.966601769548322,0
8.169611291639775,-5.896247862279614,0
8.78595655675096,-4.861131353678086,0
6.674880045894781,-7.626538238710998,0
9.247778969988973,-7.585599802692797,0
7.8229553946918635,-6.402250463480289,0
9.435399357123053,-5.179297944446658,0
8.972036414063886,-5.853150461691536,0
8.9365084404581,-5.586450677736672,0
9.206962539377871,-6.645512592445666,0
9.852015546355195,-4.529184316705363,0
7.810852492560007,-8.070468665606235,0
9.381078747744597,-5.364242631591838,0
6.66967529665413,-6.556398458798453,0
8.408075141591063,-5.795423157712056,0
7.217695238646958,-5.4803285014772705,0
7.849140938255048,-4.0035030107823655,0
6.988375056959559,-7.087557449024843,0
5.889660818435801,-8.770876813087893,0
7.0122942397357075,-6.416710488108555,0
7.3334483892565485,-6.873825758899087,0
6.64995961048497,-7.322142119477965,0
5.8484964775982,-5.988113595465571,0
7.170362042443283,-5.583502873523784,0
6.845717688364539,-7.300029548143273,0
7.168607677703728,-6.954836768258866,0
8.645903594526482,-5.787976095197605,0
7.040397247852387,-5.762315316419991,0
8.726490524576255,-5.379959692943392,0
8.851447154585177,-4.522050610867157,0
8.005629329211496,-4.228826782149227,0
6.8336283617959594,-6.263987416581184,0
7.230071845802523,-8.000134632019549,0
8.924703832030044,-6.54301190925299,0
7.719797976567358,-4.9284041399727885,0
7.609565364535882,-6.896316757483605,0
7.292977703013877,-7.520309225738936,0
7.218649738665569,-5.767017132747901,0
10.695312014290685,-3.6659838075933506,0
8.084318033348323,-3.9547811003808944,0
7.920575888259726,-6.624764528917899,0
8.667429125086228,-4.332951836301225,0
8.543571603122565,-4.589777191443689,0
8.690255682014497,-5.616363740892346,0
6.413028694852585,-6.559842894078247,0
9.091304682393467,-6.174610347914473,0
8.613317673071258,-6.006606403901699,0
6.4256152827236575,-5.907067612329163,0
8.480402129793069,-5.844507656295657,0
6.623259657957694,-6.654067760145822,0
6.719077918925777,-6.954101694787916,0
7.81703559501351,-5.951936413172867,0
7.698985785147752,-6.548919449609746,0
8.335693490848442,-6.307614561434045,0
8.534314425626981,-6.070078253630412,0
8.25174768013649,-5.916461224121177,0
7.811932339345193,-6.330191901407096,0
7.470789486428863,-7.186317172364943,0
8.439710470270347,-5.642034941934798,0
8.011567836451055,-6.0237794581473905,0
6.703999487746371,-5.671760370970819,0
8.530920038534273,-6.165510381625462,0
10.118826181231057,-3.8841645146121397,0
8.057043001853406,-7.000182735554656,0
7.787080237839543,-6.745472385854616,0
7.0625878354487615,-5.921810589054114,0
8.479573148237892,-5.308975503477819,0
7.074650967202638,-5.449712402348219,0
7.8337948838391585,-5.746308902059555,0
8.817891910865555,-4.768129820699487,0
7.774450498157309,-7.014651129638438,0
7.722985458784277,-5.028186891946179,0
8.163083635823277,-6.982458095355858,0
8.19841243122415,-6.565801538127003,0
9.849761999638242,-5.770407607968919,0
8.588846434671225,-6.6087128517635225,0
8.265970863062696,-7.590732100376023,0
7.415243855132648,-6.730255847781346,0
7.9569979770583,-5.579986199059634,0
8.87937314862992,-5.868720080669241,0
5.527488588897467,-7.607500810547423,0
9.78976143750923,-4.570637279987266,0
6.958730511351338,-6.647640773155284,0
6.155432338587367,-6.925269501396972,0
10.370776346946542,-5.598370958403722,0
7.476616448166765,-5.573280186136723,0
6.344710682917755,-6.706737909041304,0
8.173122670071553,-4.79239345907976,0
9.549158670832728,-4.52447203212772,0
9.37346986697133,-7.809389076438917,0
8.323933112751712,-4.857073919819753,0
8.095764816454468,-6.612740555064105,0
9.143147931431516,-4.616762383817993,0
7.422130538367415,-4.975390323258831,0
8.88387759334544,-4.788887091362281,0
9.928809997752593,-3.525053039759271,0
7.494045468166391,-5.802641925427491,0
6.770300735087892,-6.744652869243512,0
4.964948931318363,-6.448833176523109,0
8.808765303048883,-5.351965816633184,0
9.419981911182179,-3.752836306062154,0
8.453532854844978,-7.737202136378097,0
7.940653614368834,-4.57410203818314,0
7.8377782242763985,-6.377018591079933,0
8.313243581266278,-6.0436185317451345,0
8.9097729820401,-6.162834903523715,0
9.09999087657206,-5.390581619153269,0
6.325036585088455,-6.692275277677444,0
6.444498852660466,-8.211216176517249,0
7.376222302851565,-5.894738156093809,0
8.825595056644989,-5.966983318566611,0
7.789153229483853,-5.533370292099269,0
10.161675431668666,-4.935950869429393,0
7.399650149843066,-6.721648801538116,0
8.425782584115694,-5.250584092797038,0
8.167941569267775,-7.332829280350304,0
8.748223765254105,-5.349391205850005,0
7.9307236613732774,-7.230651510452288,0
8.17180613725519,-6.206193540450202,0
7.683334368185323,-4.2789415307196865,0
6.497798321476889,-7.618981924305771,0
6.593449189754134,-6.765120488754495,0
7.2570836711515945,-6.05810316617644,0
6.318783437707439,-6.614301889893001,0
8.447842138334185,-5.51095889081162,0
8.385281937261473,-7.231304052487198,0
9.757481208839776,-5.971753303844617,0
8.20246628586018,-5.069353803599223,0
7.824062426410626,-6.156622758020789,0
8.595873451140468,-4.865352219440867,0
7.990558837792786,-6.455668244996652,0
6.445421636874537,-6.541678047372611,0
9.643892100343573,-4.952159027274105,0
8.262875243151829,-4.042129447307758,0
9.741914251858732,-6.017413809633527,0
8.855431369702274,-5.979190451143923,0
8.779072923217994,-5.345115682213456,0
7.818333320862635,-7.432037911504115,0
7.952795066313169,-5.1519231743435085,0
8.110844866067769,-7.754674886720511,0
8.642297702986584,-5.550961431276949,0
5.92337582040516,-8.49441732466737,0
8.530735796470564,-6.226923180859218,0
6.714860799547196,-6.255538175326349,0
9.281984818432818,-5.167867255581405,0
7.363143460226899,-6.244763382794243,0
8.245781748515846,-4.565811735656729,0
7.804563575923059,-4.921213739177906,0
10.485729918996565,-3.167966709923866,0
8.552262893909486,-5.779340105080441,0
7.368326338758099,-6.669824424031949,0
7.328283578837812,-5.429139941781315,0
7.211818793278181,-7.588604786203655,0
7.155708657912885,-6.70888863910065,0
8.66984839830572,-6.178340133076573,0
7.600156052612824,-4.810680928194747,0
8.36701239601069,-6.257661588271672,0
7.655863962378907,-7.240408730512579,0
8.362453309236631,-4.972005401940329,0
8.445560409587541,-5.521403642100221,0
7.774967888165287,-6.096930309615684,0
8.509817992348031,-4.960294514799942,0
8.654444103865805,-5.9082662447438095,0
6.863835846565015,-8.771412172620874,0
7.365040374045597,-5.483244865040993,0
8.788526253670499,-4.650713474672495,0
7.324338062332597,-5.787287064272989,0
8.067142264087982,-6.362552751679831,0
5.683391232830095,-6.344828603423985,0
14.38002292065116,2.939306847383991,1
13.356308391366941,3.4615233759011046,1
14.045397439687793,4.6315518070507515,1
13.440606087307954,4.411471520354413,1
12.873970915186653,1.8099422825317804,1
14.844383299759055,3.126645083531095,1
13.69635898685871,4.57644282166836,1
13.587177448902867,0.8404070855938328,1
14.125990420274244,3.0546800607520206,1
14.654228136284654,2.155371302922276,1
13.87643093040903,2.590183657086267,1
13.997523052257069,3.055054625140999,1
14.338376804915121,3.6068380922313805,1
13.99166040554757,2.569038236966612,1
13.51156725952591,2.098411667861734,1
13.65256635640269,2.0891035506928346,1
14.266134051724036,2.2205407576501206,1
15.496213888419994,4.272011427681588,1
14.318307003563818,2.6581273079110694,1
14.965274157062655,2.6680633140841445,1
13.382358147062387,1.0390266679778006,1
12.09568121512304,2.282751761233908,1
13.820334374491372,4.228600902758043,1
14.985255730121716,1.983444742535847,1
16.04311208568184,3.4466875849507885,1
13.527147291961638,2.411069274133264,1
14.25543658398899,2.6678588518161943,1
14.954215975837712,2.8817107683988086,1
12.170744862684778,3.2337129624162855,1
12.43578344577104,2.6306733327736254,1
13.714713336082358,3.447911003033955,1
13.2325047084484,4.088333025114986,1
13.460766053389476,2.154995956676896,1
14.27579840913597,3.196278245710559,1
13.251242704107403,3.6171462895223563,1
12.087665116293616,1.957888800130263,1
13.540209089043547,5.039053474834488,1
13.605816870654003,2.319793269194337,1
14.57670755394718,3.929781364289127,1
13.17064699157794,1.5090665672318273,1
12.488853218395779,2.142818756303808,1
15.020137950098752,2.5525455825739223,1
13.350068572101904,1.9821260256358628,1
12.753449863115971,1.3606856734141248,1
13.913665893634969,2.5526564039195927,1
14.535833976282222,4.679352793103877,1
13.547266055286794,3.5739539242611746,1
15.807890489526013,3.3118858745392354,1
14.24777614751705,5.004085087650377,1
14.47001409964988,2.3820615415511623,1
11.972533331437145,1.4006339010805804,1
13.505755229906518,2.972136073055795,1
11.828195225831037,2.8959335745937733,1
14.460926612942275,3.98448852569018,1
12.632046360451211,2.961858584772982,1
14.617152752236388,3.2801168210177742,1
12.699241964057054,1.6654780632296713,1
15.0522159790095,4.097651779039082,1
15.351867716688155,4.196492479990543,1
15.323060892968357,2.530970783251031,1
14.337217877811582,3.4515094826567165,1
13.401403332479907,5.249750408196121,1
13.17746229378306,3.826034631684568,1
13.673495308565805,3.9551360847854284,1
13.930494003866519,3.4091138349154484,1
13.093411507343392,1.7920027232121296,1
13.93622571945891,3.156699492935794,1
15.487331866871266,5.339845936216394,1
13.63001851379614,2.5310644226753767,1
13.63283428755023,3.4911022732813914,1
14.584252656558625,2.9835169814990943,1
14.063913513218822,3.9322597419352414,1
13.654915204520986,0.820640634385835,1
13.558413920938369,3.0161745084728935,1
14.506888577085345,3.141520734102904,1
12.024816043573962,1.6316501062666,1
13.843384168282098,3.1821902014027943,1
15.536163907109147,3.5466448981973437,1
15.7565390572115,4.2324157290013895,1
13.79104167811332,2.293512270487194,1
13.428749459025234,3.3795686520539534,1
14.857055794225493,3.2911222950421326,1
12.577825630473747,1.228201141322923,1
14.178282619942907,3.671122708991855,1
15.107172372453007,3.806075296450267,1
13.811964842417611,4.154831430978019,1
13.118197609877635,1.0050098382116919,1
12.915061710001146,5.068033546598738,1
14.604531232201058,3.9177530305073214,1
13.768380937648919,3.9175310582656326,1
15.039766784674446,2.165279350786609,1
14.548585645931327,5.029030674919768,1
14.054192935385341,2.9144538467082306,1
13.615436894731578,2.3420550095019914,1
15.691553112096127,3.556873902415178,1
15.236578039311748,3.703480031132432,1
13.73146501380826,1.7832597292525014,1
14.350776422936365,3.8718826506994217,1
13.046583274048517,2.1992782678190275,1
13.349031668489193,1.3011504099998137,1
13.814851222039067,1.4398816056011634,1
14.485783976514169,2.2765709979227244,1
14.638623452282825,3.793543805120944,1
13.643804293987243,2.9045872638502743,1
11.874361084777295,2.453551625303345,1
14.277933048558856,2.839014776506994,1
13.697671646512884,3.7689460236091956,1
13.87925928273011,4.1307977593159295,1
13.637829877246777,2.0309594003224682,1
13.366435776049052,3.8573195215289195,1
14.144522860444061,4.825186858120347,1
15.302927968142095,1.3985359677294913,1
13.370806527343184,3.2767567814559397,1
14.695797180717932,3.9779534512350274,1
14.839056716536852,3.7284508597674897,1
13.923678455218356,3.6012264942315477,1
15.216973076912293,4.780792977847586,1
14.45116681532531,2.188755932479406,1
14.552438957673578,3.2086397677570315,1
14.918976040034446,4.001787044891893,1
14.383199577130787,2.983231119994346,1
13.684782352132656,3.1270973741417305,1
14.281958336292234,2.7375224619520644,1
14.170725029469883,3.1037087498676086,1
14.110140979454142,1.1712507537599706,1
14.784151141634602,3.6111698032897874,1
13.935296736192,3.21861611321291,1
15.29195934959998,2.9951397821435566,1
14.713133214882639,2.5324196579553746,1
13.957535609132227,2.462868505763587,1
14.028225463775877,2.9464287202483,1
13.613164217342504,3.0532483075881003,1
14.28024413497465,3.7549694852636613,1
12.71580183509835,2.5256438048301564,1
12.699105544855863,1.7057044101389687,1
12.450893836400818,1.4263357896838837,1
14.13762595473609,1.2660176257866829,1
14.303061566475096,2.641907550671847,1
13.662525764170448,3.7052843274528313,1
15.23124902075438,6.0305201107173305,1
12.783748992902035,3.367013957514605,1
13.98644433508262,1.235291403733638,1
14.662810856576257,2.8238844380878385,1
15.559303597905766,2.0897230322461007,1
14.535090839071543,4.233261057593156,1
15.160541977845575,4.287746525627992,1
13.921538175486313,1.4025830633093705,1
13.058067381848796,2.170696011310285,1
14.783104306284566,1.5950573963173194,1
14.766196077698144,3.008191210840066,1
14.044258485917409,2.2319470654525695,1
12.954205785479687,3.018698017593728,1
13.866711607961642,3.6927595966752547,1
13.328386262750184,2.5855287643722864,1
13.539478014562016,4.30812369613351,1
13.53594070936861,1.1873892533296933,1
13.342759691765213,4.302704736409501,1
14.53090322813589,4.184248303401914,1
13.84951659055465,1.4856060347783333,1
13.845411240529302,2.7675521762745463,1
12.846045146195396,3.0204809469014875,1
15.318631745854523,2.8967878217665586,1
15.97004383702573,2.135470933689422,1
13.773898105673103,3.07560545441059,1
13.29797274221024,1.4701459984422616,1
15.525880756391622,4.4339814675237665,1
14.57809977356695,4.275781503939186,1
13.792923336372995,2.8753002757871733,1
12.985119832763463,1.158122686936178,1
13.706682491609783,1.6028100404749894,1
14.035947927629353,4.601742248515723,1
14.702263600546855,3.1208215084282265,1
15.767649923193996,3.669390075458926,1
13.47800505206733,2.6995170466145813,1
14.118755914004783,3.395075127408798,1
13.835086033693429,2.5793828113218225,1
14.954634981607981,3.590292100998619,1
11.916282798020434,2.4648961976712216,1
11.325287565564437,2.6912361750107534,1
14.88068338231219,3.229825349090553,1
12.343343708294997,4.025938217156221,1
14.233053777261501,2.1486862478738002,1
13.286773932116619,2.567441004783946,1
14.017256808067216,2.2621583335486575,1
14.111254888523014,4.240321747078909,1
14.012163938641184,4.203714250382372,1
14.751084982538536,2.779650573947801,1
11.627651422105242,2.243293326172377,1
15.02519269411193,5.275682037784733,1
14.59543883512365,2.4896186745609423,1
12.957949888339806,2.6987755188892972,1
15.807743481172158,3.0401591368902268,1
13.57556303256985,2.582578378455419,1
12.798378838778817,1.7350998348618527,1
12.801579104610166,0.9836813278846916,1
13.109257656883148,2.673072267018566,1
14.34915567356892,3.4275330612423436,1
15.004491678307023,4.3684286247575965,1
13.469713928173677,2.683214872280745,1
14.655122321338752,1.217722249123393,1
11.636469458438945,3.081586355315202,2
12.56523807629488,5.232996477891437,2
11.795282113222044,3.969530589757593,2
14.034770171403727,6.62226311754787,2
12.796211021371464,2.1997384789635737,2
11.424408183049783,2.2207937526166677,2
13.818191557720642,5.473962774209356,2
10.519242080119742,1.3968784267385455,2
14.164447103051604,4.4573318457069275,2
13.887090945113135,4.032662286002309,2
12.19527771647422,3.8482348722699204,2
10.618374282716688,3.8980522700909694,2
10.704762718927803,3.6275204571871833,2
11.80724730460227,2.9775370181271485,2
11.6566145555442,4.377388537291222,2
11.677997552068964,3.3073466938556404,2
13.479379172012829,3.4887490986182734,2
10.575562873999232,3.5084717619853443,2
15.385281624148396,5.86801428196386,2
10.937272241629302,3.714005335102156,2
12.880933802728356,6.180372059693175,2
11.41456596289945,3.445108350923111,2
12.409404348555995,3.9779204194204656,2
11.437783769276447,3.2588480330190235,2
12.52015718683884,4.14216007804271,2
12.875786101949124,4.193254117056137,2
13.12415754896656,4.409542369412342,2
12.903559671608475,5.964826857276224,2
11.86341162178378,6.1422414336849975,2
10.446693445122879,4.330002162832261,2
15.178601510434344,5.837304968523465,2
11.151139493341585,4.118918844632516,2
11.728980212926027,4.654522014670436,2
13.155613480120412,5.6666016029662005,2
11.016840108867708,2.8597116667439693,2
12.990485757807221,3.5792265342341976,2
12.179524869513518,3.626422387955678,2
13.20316869775071,4.253977028091716,2
12.606306423931494,3.603194944591255,2
12.451329613806333,4.283853409327221,2
11.84684959683269,3.928831170997281,2
10.776891938674385,2.6448589897834935,2
12.517234934695303,2.9554221302041666,2
12.160928603872074,3.680344451976978,2
11.420277900246898,3.9816785421274394,2
11.655593427159202,3.8971382850434626,2
12.607289938045485,4.599212233235782,2
11.23548753741417,3.3579307846804305,2
12.356495510677588,4.06265339504921,2
11.763311267047492,4.071025190816889,2
11.69054067936855,3.092614331335737,2
11.803446096734758,1.680420672460115,2
11.89165465354019,4.84590212222974,2
11.441234246432352,3.2757771670006663,2
10.254333960536718,4.642487912852897,2
10.111888630388158,3.4214703571320646,2
10.595927386328341,3.13469575194675,2
12.400226261968008,4.451459592575785,2
12.053854221421108,5.325722908907234,2
11.490139806228648,3.3840812013336254,2
12.830284810414522,4.466442269385484,2
11.636933866525364,2.8794825441726952,2
12.01498931228512,3.8377597803405585,2
13.500529716145314,4.181497302168756,2
13.195346503202392,5.753739597476425,2
11.250070046587679,4.044646628371112,2
13.452839712159207,3.5799159510429517,2
12.882993944340182,3.987740054121425,2
11.790654555717074,4.131101701065901,2
11.582978034676728,2.9959800498243014,2
11.665237623268476,3.636030620020667,2
11.139477575392648,3.4021175470294116,2
11.869371344595727,4.337968998664686,2
14.713362492106707,5.081415196049346,2
11.951942009303469,2.9008234275159865,2
11.380388297901973,4.554785443276498,2
11.224489849467009,3.7457160201939486,2
11.312406389229595,2.6361371444452955,2
12.766871698432963,4.441317362846937,2
11.642592018480082,4.235985880779577,2
12.728626371414974,5.4495207361144296,2
11.087975386700657,4.081614147448671,2
12.408115541145614,4.685925323475686,2
11.722568986542248,3.3541499946223885,2
10.555753373065388,1.9792484048662229,2
12.072662701961702,3.6035609795765193,2
11.65785612180744,2.9082945867448786,2
12.98619706637536,5.985678941273014,2
13.253413603784828,3.2950010908248446,2
11.861437531066652,1.724321236633556,2
14.507950830248367,5.0025296686818175,2
12.743679387762331,3.7071225842315787,2
11.988006080068626,4.119861927360485,2
11.322101145821543,3.719763640643864,2
12.68688421271071,4.45430796113348,2
11.187402708480382,3.890741054833395,2
12.601773829768199,5.142116486951387,2
12.022212811698106,5.0396760063275945,2
12.437496773483796,5.20605219035687,2
11.840264313409943,3.7064680996726347,2
12.011497269414619,1.9929372074248093,2
11.268388999739189,4.648938916640928,2
12.493038754110106,2.9362687730965344,2
12.52517379616199,4.444675387918833,2
11.026098591373987,3.371855494410994,2
10.155877759283307,2.3149782174950744,2
13.945841904000059,4.882808210650853,2
11.691088329820811,3.761134706435094,2
11.967252821336828,4.576972078768103,2
12.748448558921503,4.286255600418303,2
10.848617650198605,2.730720059926856,2
14.215570184412726,5.970015790434468,2
12.948937215601157,3.844423686687538,2
11.96628514113132,3.019508402492492,2
11.460172487908261,4.167251221388149,2
11.75938109573824,4.884753564881809,2
11.778280708444436,2.777642198301847,2
11.90755282023571,4.654455033029953,2
11.103856640155398,4.709781728797803,2
11.602626074964146,3.5024672692830885,2
10.351639321712614,2.1109135824704497,2
12.82850268319402,4.588846550129449,2
11.75677724871151,4.601434919708585,2
11.272129446825288,3.0113415411836804,2
11.238190858183748,2.298595023960039,2
11.100632452374423,4.434368163598827,2
12.762706361584607,3.858348203941401,2
12.906570151201755,5.660641741239697,2
11.401490352464563,3.9845500023116425,2
12.316172655223749,4.159953377658754,2
11.295113896158547,4.500619138590231,2
12.980663139359542,2.8959835073242113,2
11.967809600500987,4.383143944296477,2
11.656981333796223,4.476059910066803,2
11.926366281817588,5.803461619431479,2
11.80046388877127,3.1027832006732363,2
10.878147350238045,3.6409626021059065,2
12.752873133546945,5.12625718274337,2
12.165747091220322,5.939876406850294,2
10.82352176072123,3.381541885646459,2
12.457313119820425,4.496137342278949,2
11.084926205810168,3.14520073885727,2
12.570033877886791,4.106763363866926,2
13.68689284363613,3.4392772346400218,2
13.987731095050773,3.7247383964513854,2
12.593841102755096,3.3050725372730225,2
12.086911154915981,4.529751710615054,2
11.908243866378855,3.736772859092328,2
10.780255258270516,4.874427891609526,2
11.307443096646942,3.5419463834133924,2
12.212974155775795,6.394472930088673,2
10.40908164482103,1.97182319429673,2
10.822495972946511,2.6814232058940632,2
13.550885444221588,4.155395746765626,2
10.730427638785953,2.908365837547589,2
11.930505203628753,4.74299700545487,2
12.233608931984765,3.2187722728336587,2
